param,value,score,win,w1,w2,w3,w4,w5,w6,w7,w8,GAP
w5,40.400000000000006,-462.0,False,1.0,0.1,0.5,1.0,40.400000000000006,200.0,2.0,0.0,2
w5,40.5,547.0,True,1.0,0.1,0.5,1.0,40.5,200.0,2.0,0.0,2
w5,40.6,564.0,True,1.0,0.1,0.5,1.0,40.6,200.0,2.0,0.0,2
w5,40.7,541.0,True,1.0,0.1,0.5,1.0,40.7,200.0,2.0,0.0,2
w5,40.800000000000004,560.0,True,1.0,0.1,0.5,1.0,40.800000000000004,200.0,2.0,0.0,2
w5,40.900000000000006,539.0,True,1.0,0.1,0.5,1.0,40.900000000000006,200.0,2.0,0.0,2
w5,41.0,548.0,True,1.0,0.1,0.5,1.0,41.0,200.0,2.0,0.0,2
w5,41.1,471.0,True,1.0,0.1,0.5,1.0,41.1,200.0,2.0,0.0,2
w5,41.2,542.0,True,1.0,0.1,0.5,1.0,41.2,200.0,2.0,0.0,2
w5,41.300000000000004,548.0,True,1.0,0.1,0.5,1.0,41.300000000000004,200.0,2.0,0.0,2
w5,41.400000000000006,-534.0,False,1.0,0.1,0.5,1.0,41.400000000000006,200.0,2.0,0.0,2
w5,41.5,564.0,True,1.0,0.1,0.5,1.0,41.5,200.0,2.0,0.0,2
w5,41.6,516.0,True,1.0,0.1,0.5,1.0,41.6,200.0,2.0,0.0,2
w5,41.7,564.0,True,1.0,0.1,0.5,1.0,41.7,200.0,2.0,0.0,2
w5,41.800000000000004,558.0,True,1.0,0.1,0.5,1.0,41.800000000000004,200.0,2.0,0.0,2
w5,41.900000000000006,483.0,True,1.0,0.1,0.5,1.0,41.900000000000006,200.0,2.0,0.0,2
w5,42.0,-574.0,False,1.0,0.1,0.5,1.0,42.0,200.0,2.0,0.0,2
w5,42.1,513.0,True,1.0,0.1,0.5,1.0,42.1,200.0,2.0,0.0,2
w5,42.2,-506.0,False,1.0,0.1,0.5,1.0,42.2,200.0,2.0,0.0,2
w5,42.300000000000004,549.0,True,1.0,0.1,0.5,1.0,42.300000000000004,200.0,2.0,0.0,2
w5,42.400000000000006,528.0,True,1.0,0.1,0.5,1.0,42.400000000000006,200.0,2.0,0.0,2
w5,42.5,545.0,True,1.0,0.1,0.5,1.0,42.5,200.0,2.0,0.0,2
w5,42.6,558.0,True,1.0,0.1,0.5,1.0,42.6,200.0,2.0,0.0,2
w5,42.7,564.0,True,1.0,0.1,0.5,1.0,42.7,200.0,2.0,0.0,2
w5,42.800000000000004,550.0,True,1.0,0.1,0.5,1.0,42.800000000000004,200.0,2.0,0.0,2
w5,42.900000000000006,537.0,True,1.0,0.1,0.5,1.0,42.900000000000006,200.0,2.0,0.0,2
w5,43.0,534.0,True,1.0,0.1,0.5,1.0,43.0,200.0,2.0,0.0,2
w5,43.1,549.0,True,1.0,0.1,0.5,1.0,43.1,200.0,2.0,0.0,2
w5,43.2,560.0,True,1.0,0.1,0.5,1.0,43.2,200.0,2.0,0.0,2
w5,43.300000000000004,-464.0,False,1.0,0.1,0.5,1.0,43.300000000000004,200.0,2.0,0.0,2
w5,43.400000000000006,552.0,True,1.0,0.1,0.5,1.0,43.400000000000006,200.0,2.0,0.0,2
w5,43.5,507.0,True,1.0,0.1,0.5,1.0,43.5,200.0,2.0,0.0,2
w5,43.6,558.0,True,1.0,0.1,0.5,1.0,43.6,200.0,2.0,0.0,2
w5,43.7,564.0,True,1.0,0.1,0.5,1.0,43.7,200.0,2.0,0.0,2
w5,43.800000000000004,538.0,True,1.0,0.1,0.5,1.0,43.800000000000004,200.0,2.0,0.0,2
w5,43.900000000000006,542.0,True,1.0,0.1,0.5,1.0,43.900000000000006,200.0,2.0,0.0,2
w5,44.0,419.0,True,1.0,0.1,0.5,1.0,44.0,200.0,2.0,0.0,2
w5,44.1,539.0,True,1.0,0.1,0.5,1.0,44.1,200.0,2.0,0.0,2
w5,44.2,-464.0,False,1.0,0.1,0.5,1.0,44.2,200.0,2.0,0.0,2
w5,44.300000000000004,564.0,True,1.0,0.1,0.5,1.0,44.300000000000004,200.0,2.0,0.0,2
w5,44.400000000000006,530.0,True,1.0,0.1,0.5,1.0,44.400000000000006,200.0,2.0,0.0,2
w5,44.5,547.0,True,1.0,0.1,0.5,1.0,44.5,200.0,2.0,0.0,2
w5,44.6,515.0,True,1.0,0.1,0.5,1.0,44.6,200.0,2.0,0.0,2
w5,44.7,559.0,True,1.0,0.1,0.5,1.0,44.7,200.0,2.0,0.0,2
w5,44.800000000000004,558.0,True,1.0,0.1,0.5,1.0,44.800000000000004,200.0,2.0,0.0,2
w5,44.900000000000006,551.0,True,1.0,0.1,0.5,1.0,44.900000000000006,200.0,2.0,0.0,2
w5,45.0,472.0,True,1.0,0.1,0.5,1.0,45.0,200.0,2.0,0.0,2
w5,45.1,515.0,True,1.0,0.1,0.5,1.0,45.1,200.0,2.0,0.0,2
w5,45.2,-474.0,False,1.0,0.1,0.5,1.0,45.2,200.0,2.0,0.0,2
w5,45.300000000000004,564.0,True,1.0,0.1,0.5,1.0,45.300000000000004,200.0,2.0,0.0,2
w5,45.400000000000006,543.0,True,1.0,0.1,0.5,1.0,45.400000000000006,200.0,2.0,0.0,2
w5,45.5,550.0,True,1.0,0.1,0.5,1.0,45.5,200.0,2.0,0.0,2
w5,45.6,525.0,True,1.0,0.1,0.5,1.0,45.6,200.0,2.0,0.0,2
w5,45.7,559.0,True,1.0,0.1,0.5,1.0,45.7,200.0,2.0,0.0,2
w5,45.800000000000004,562.0,True,1.0,0.1,0.5,1.0,45.800000000000004,200.0,2.0,0.0,2
w5,45.900000000000006,529.0,True,1.0,0.1,0.5,1.0,45.900000000000006,200.0,2.0,0.0,2
w5,46.0,556.0,True,1.0,0.1,0.5,1.0,46.0,200.0,2.0,0.0,2
w5,46.1,562.0,True,1.0,0.1,0.5,1.0,46.1,200.0,2.0,0.0,2
w5,46.2,562.0,True,1.0,0.1,0.5,1.0,46.2,200.0,2.0,0.0,2
w5,46.300000000000004,560.0,True,1.0,0.1,0.5,1.0,46.300000000000004,200.0,2.0,0.0,2
w5,46.400000000000006,467.0,True,1.0,0.1,0.5,1.0,46.400000000000006,200.0,2.0,0.0,2
w5,46.5,560.0,True,1.0,0.1,0.5,1.0,46.5,200.0,2.0,0.0,2
w5,46.6,535.0,True,1.0,0.1,0.5,1.0,46.6,200.0,2.0,0.0,2
w5,46.7,564.0,True,1.0,0.1,0.5,1.0,46.7,200.0,2.0,0.0,2
w5,46.800000000000004,541.0,True,1.0,0.1,0.5,1.0,46.800000000000004,200.0,2.0,0.0,2
w5,46.900000000000006,523.0,True,1.0,0.1,0.5,1.0,46.900000000000006,200.0,2.0,0.0,2
w5,47.0,552.0,True,1.0,0.1,0.5,1.0,47.0,200.0,2.0,0.0,2
w5,47.1,562.0,True,1.0,0.1,0.5,1.0,47.1,200.0,2.0,0.0,2
w5,47.2,544.0,True,1.0,0.1,0.5,1.0,47.2,200.0,2.0,0.0,2
w5,47.300000000000004,528.0,True,1.0,0.1,0.5,1.0,47.300000000000004,200.0,2.0,0.0,2
w5,47.400000000000006,437.0,True,1.0,0.1,0.5,1.0,47.400000000000006,200.0,2.0,0.0,2
w5,47.5,558.0,True,1.0,0.1,0.5,1.0,47.5,200.0,2.0,0.0,2
w5,47.6,556.0,True,1.0,0.1,0.5,1.0,47.6,200.0,2.0,0.0,2
w5,47.7,564.0,True,1.0,0.1,0.5,1.0,47.7,200.0,2.0,0.0,2
w5,47.800000000000004,562.0,True,1.0,0.1,0.5,1.0,47.800000000000004,200.0,2.0,0.0,2
w5,47.900000000000006,564.0,True,1.0,0.1,0.5,1.0,47.900000000000006,200.0,2.0,0.0,2
w5,48.0,494.0,True,1.0,0.1,0.5,1.0,48.0,200.0,2.0,0.0,2
w5,48.1,519.0,True,1.0,0.1,0.5,1.0,48.1,200.0,2.0,0.0,2
w5,48.2,560.0,True,1.0,0.1,0.5,1.0,48.2,200.0,2.0,0.0,2
w5,48.300000000000004,560.0,True,1.0,0.1,0.5,1.0,48.300000000000004,200.0,2.0,0.0,2
w5,48.400000000000006,550.0,True,1.0,0.1,0.5,1.0,48.400000000000006,200.0,2.0,0.0,2
w5,48.5,498.0,True,1.0,0.1,0.5,1.0,48.5,200.0,2.0,0.0,2
w5,48.6,527.0,True,1.0,0.1,0.5,1.0,48.6,200.0,2.0,0.0,2
w5,48.7,487.0,True,1.0,0.1,0.5,1.0,48.7,200.0,2.0,0.0,2
w5,48.800000000000004,542.0,True,1.0,0.1,0.5,1.0,48.800000000000004,200.0,2.0,0.0,2
w5,48.900000000000006,552.0,True,1.0,0.1,0.5,1.0,48.900000000000006,200.0,2.0,0.0,2
w5,49.0,560.0,True,1.0,0.1,0.5,1.0,49.0,200.0,2.0,0.0,2
w5,49.1,564.0,True,1.0,0.1,0.5,1.0,49.1,200.0,2.0,0.0,2
w5,49.2,529.0,True,1.0,0.1,0.5,1.0,49.2,200.0,2.0,0.0,2
w5,49.300000000000004,551.0,True,1.0,0.1,0.5,1.0,49.300000000000004,200.0,2.0,0.0,2
w5,49.400000000000006,558.0,True,1.0,0.1,0.5,1.0,49.400000000000006,200.0,2.0,0.0,2
w5,49.5,562.0,True,1.0,0.1,0.5,1.0,49.5,200.0,2.0,0.0,2
w5,49.6,545.0,True,1.0,0.1,0.5,1.0,49.6,200.0,2.0,0.0,2
w5,49.7,564.0,True,1.0,0.1,0.5,1.0,49.7,200.0,2.0,0.0,2
w5,49.800000000000004,361.0,True,1.0,0.1,0.5,1.0,49.800000000000004,200.0,2.0,0.0,2
w5,49.900000000000006,-464.0,False,1.0,0.1,0.5,1.0,49.900000000000006,200.0,2.0,0.0,2
w5,50.0,560.0,True,1.0,0.1,0.5,1.0,50.0,200.0,2.0,0.0,2
w5,50.1,530.0,True,1.0,0.1,0.5,1.0,50.1,200.0,2.0,0.0,2
w5,50.2,-516.0,False,1.0,0.1,0.5,1.0,50.2,200.0,2.0,0.0,2
w5,50.300000000000004,558.0,True,1.0,0.1,0.5,1.0,50.300000000000004,200.0,2.0,0.0,2
w5,50.400000000000006,512.0,True,1.0,0.1,0.5,1.0,50.400000000000006,200.0,2.0,0.0,2
w5,50.5,507.0,True,1.0,0.1,0.5,1.0,50.5,200.0,2.0,0.0,2
w5,50.6,564.0,True,1.0,0.1,0.5,1.0,50.6,200.0,2.0,0.0,2
w5,50.7,536.0,True,1.0,0.1,0.5,1.0,50.7,200.0,2.0,0.0,2
w5,50.800000000000004,507.0,True,1.0,0.1,0.5,1.0,50.800000000000004,200.0,2.0,0.0,2
w5,50.900000000000006,558.0,True,1.0,0.1,0.5,1.0,50.900000000000006,200.0,2.0,0.0,2
w5,51.0,529.0,True,1.0,0.1,0.5,1.0,51.0,200.0,2.0,0.0,2
w5,51.1,541.0,True,1.0,0.1,0.5,1.0,51.1,200.0,2.0,0.0,2
w5,51.2,445.0,True,1.0,0.1,0.5,1.0,51.2,200.0,2.0,0.0,2
w5,51.300000000000004,562.0,True,1.0,0.1,0.5,1.0,51.300000000000004,200.0,2.0,0.0,2
w5,51.400000000000006,560.0,True,1.0,0.1,0.5,1.0,51.400000000000006,200.0,2.0,0.0,2
w5,51.5,562.0,True,1.0,0.1,0.5,1.0,51.5,200.0,2.0,0.0,2
w5,51.6,564.0,True,1.0,0.1,0.5,1.0,51.6,200.0,2.0,0.0,2
w5,51.7,517.0,True,1.0,0.1,0.5,1.0,51.7,200.0,2.0,0.0,2
w5,51.800000000000004,558.0,True,1.0,0.1,0.5,1.0,51.800000000000004,200.0,2.0,0.0,2
w5,51.900000000000006,560.0,True,1.0,0.1,0.5,1.0,51.900000000000006,200.0,2.0,0.0,2
w5,52.0,545.0,True,1.0,0.1,0.5,1.0,52.0,200.0,2.0,0.0,2
w5,52.1,560.0,True,1.0,0.1,0.5,1.0,52.1,200.0,2.0,0.0,2
w5,52.2,-490.0,False,1.0,0.1,0.5,1.0,52.2,200.0,2.0,0.0,2
w5,52.300000000000004,559.0,True,1.0,0.1,0.5,1.0,52.300000000000004,200.0,2.0,0.0,2
w5,52.400000000000006,543.0,True,1.0,0.1,0.5,1.0,52.400000000000006,200.0,2.0,0.0,2
w5,52.5,524.0,True,1.0,0.1,0.5,1.0,52.5,200.0,2.0,0.0,2
w5,52.6,559.0,True,1.0,0.1,0.5,1.0,52.6,200.0,2.0,0.0,2
w5,52.7,564.0,True,1.0,0.1,0.5,1.0,52.7,200.0,2.0,0.0,2
w5,52.800000000000004,544.0,True,1.0,0.1,0.5,1.0,52.800000000000004,200.0,2.0,0.0,2
w5,52.900000000000006,560.0,True,1.0,0.1,0.5,1.0,52.900000000000006,200.0,2.0,0.0,2
w5,53.0,562.0,True,1.0,0.1,0.5,1.0,53.0,200.0,2.0,0.0,2
w5,53.1,549.0,True,1.0,0.1,0.5,1.0,53.1,200.0,2.0,0.0,2
w5,53.2,535.0,True,1.0,0.1,0.5,1.0,53.2,200.0,2.0,0.0,2
w5,53.300000000000004,-458.0,False,1.0,0.1,0.5,1.0,53.300000000000004,200.0,2.0,0.0,2
w5,53.400000000000006,560.0,True,1.0,0.1,0.5,1.0,53.400000000000006,200.0,2.0,0.0,2
w5,53.5,539.0,True,1.0,0.1,0.5,1.0,53.5,200.0,2.0,0.0,2
w5,53.6,552.0,True,1.0,0.1,0.5,1.0,53.6,200.0,2.0,0.0,2
w5,53.7,555.0,True,1.0,0.1,0.5,1.0,53.7,200.0,2.0,0.0,2
w5,53.800000000000004,532.0,True,1.0,0.1,0.5,1.0,53.800000000000004,200.0,2.0,0.0,2
w5,53.900000000000006,-568.0,False,1.0,0.1,0.5,1.0,53.900000000000006,200.0,2.0,0.0,2
w5,54.0,482.0,True,1.0,0.1,0.5,1.0,54.0,200.0,2.0,0.0,2
w5,54.1,546.0,True,1.0,0.1,0.5,1.0,54.1,200.0,2.0,0.0,2
w5,54.2,560.0,True,1.0,0.1,0.5,1.0,54.2,200.0,2.0,0.0,2
w5,54.300000000000004,549.0,True,1.0,0.1,0.5,1.0,54.300000000000004,200.0,2.0,0.0,2
w5,54.400000000000006,560.0,True,1.0,0.1,0.5,1.0,54.400000000000006,200.0,2.0,0.0,2
w5,54.5,548.0,True,1.0,0.1,0.5,1.0,54.5,200.0,2.0,0.0,2
w5,54.6,564.0,True,1.0,0.1,0.5,1.0,54.6,200.0,2.0,0.0,2
w5,54.7,439.0,True,1.0,0.1,0.5,1.0,54.7,200.0,2.0,0.0,2
w5,54.800000000000004,555.0,True,1.0,0.1,0.5,1.0,54.800000000000004,200.0,2.0,0.0,2
w5,54.900000000000006,335.0,True,1.0,0.1,0.5,1.0,54.900000000000006,200.0,2.0,0.0,2
w5,55.0,558.0,True,1.0,0.1,0.5,1.0,55.0,200.0,2.0,0.0,2
w5,55.1,564.0,True,1.0,0.1,0.5,1.0,55.1,200.0,2.0,0.0,2
w5,55.2,562.0,True,1.0,0.1,0.5,1.0,55.2,200.0,2.0,0.0,2
w5,55.300000000000004,556.0,True,1.0,0.1,0.5,1.0,55.300000000000004,200.0,2.0,0.0,2
w5,55.400000000000006,548.0,True,1.0,0.1,0.5,1.0,55.400000000000006,200.0,2.0,0.0,2
w5,55.5,495.0,True,1.0,0.1,0.5,1.0,55.5,200.0,2.0,0.0,2
w5,55.6,538.0,True,1.0,0.1,0.5,1.0,55.6,200.0,2.0,0.0,2
w5,55.7,560.0,True,1.0,0.1,0.5,1.0,55.7,200.0,2.0,0.0,2
w5,55.800000000000004,407.0,True,1.0,0.1,0.5,1.0,55.800000000000004,200.0,2.0,0.0,2
w5,55.900000000000006,560.0,True,1.0,0.1,0.5,1.0,55.900000000000006,200.0,2.0,0.0,2
w5,56.0,399.0,True,1.0,0.1,0.5,1.0,56.0,200.0,2.0,0.0,2
w5,56.1,562.0,True,1.0,0.1,0.5,1.0,56.1,200.0,2.0,0.0,2
w5,56.2,-468.0,False,1.0,0.1,0.5,1.0,56.2,200.0,2.0,0.0,2
w5,56.300000000000004,552.0,True,1.0,0.1,0.5,1.0,56.300000000000004,200.0,2.0,0.0,2
w5,56.400000000000006,542.0,True,1.0,0.1,0.5,1.0,56.400000000000006,200.0,2.0,0.0,2
w5,56.5,548.0,True,1.0,0.1,0.5,1.0,56.5,200.0,2.0,0.0,2
w5,56.6,544.0,True,1.0,0.1,0.5,1.0,56.6,200.0,2.0,0.0,2
w5,56.7,540.0,True,1.0,0.1,0.5,1.0,56.7,200.0,2.0,0.0,2
w5,56.800000000000004,519.0,True,1.0,0.1,0.5,1.0,56.800000000000004,200.0,2.0,0.0,2
w5,56.900000000000006,552.0,True,1.0,0.1,0.5,1.0,56.900000000000006,200.0,2.0,0.0,2
w5,57.0,538.0,True,1.0,0.1,0.5,1.0,57.0,200.0,2.0,0.0,2
w5,57.1,553.0,True,1.0,0.1,0.5,1.0,57.1,200.0,2.0,0.0,2
w5,57.2,564.0,True,1.0,0.1,0.5,1.0,57.2,200.0,2.0,0.0,2
w5,57.300000000000004,556.0,True,1.0,0.1,0.5,1.0,57.300000000000004,200.0,2.0,0.0,2
w5,57.400000000000006,-458.0,False,1.0,0.1,0.5,1.0,57.400000000000006,200.0,2.0,0.0,2
w5,57.5,-468.0,False,1.0,0.1,0.5,1.0,57.5,200.0,2.0,0.0,2
w5,57.6,564.0,True,1.0,0.1,0.5,1.0,57.6,200.0,2.0,0.0,2
w5,57.7,527.0,True,1.0,0.1,0.5,1.0,57.7,200.0,2.0,0.0,2
w5,57.800000000000004,546.0,True,1.0,0.1,0.5,1.0,57.800000000000004,200.0,2.0,0.0,2
w5,57.900000000000006,-500.0,False,1.0,0.1,0.5,1.0,57.900000000000006,200.0,2.0,0.0,2
w5,58.0,543.0,True,1.0,0.1,0.5,1.0,58.0,200.0,2.0,0.0,2
w5,58.1,558.0,True,1.0,0.1,0.5,1.0,58.1,200.0,2.0,0.0,2
w5,58.2,511.0,True,1.0,0.1,0.5,1.0,58.2,200.0,2.0,0.0,2
w5,58.300000000000004,493.0,True,1.0,0.1,0.5,1.0,58.300000000000004,200.0,2.0,0.0,2
w5,58.400000000000006,554.0,True,1.0,0.1,0.5,1.0,58.400000000000006,200.0,2.0,0.0,2
w5,58.5,517.0,True,1.0,0.1,0.5,1.0,58.5,200.0,2.0,0.0,2
w5,58.6,560.0,True,1.0,0.1,0.5,1.0,58.6,200.0,2.0,0.0,2
w5,58.7,554.0,True,1.0,0.1,0.5,1.0,58.7,200.0,2.0,0.0,2
w5,58.800000000000004,560.0,True,1.0,0.1,0.5,1.0,58.800000000000004,200.0,2.0,0.0,2
w5,58.900000000000006,455.0,True,1.0,0.1,0.5,1.0,58.900000000000006,200.0,2.0,0.0,2
w5,59.0,554.0,True,1.0,0.1,0.5,1.0,59.0,200.0,2.0,0.0,2
w5,59.1,539.0,True,1.0,0.1,0.5,1.0,59.1,200.0,2.0,0.0,2
w5,59.2,560.0,True,1.0,0.1,0.5,1.0,59.2,200.0,2.0,0.0,2
w5,59.300000000000004,512.0,True,1.0,0.1,0.5,1.0,59.300000000000004,200.0,2.0,0.0,2
w5,59.400000000000006,558.0,True,1.0,0.1,0.5,1.0,59.400000000000006,200.0,2.0,0.0,2
w5,59.5,564.0,True,1.0,0.1,0.5,1.0,59.5,200.0,2.0,0.0,2
w5,59.6,543.0,True,1.0,0.1,0.5,1.0,59.6,200.0,2.0,0.0,2
w5,59.7,560.0,True,1.0,0.1,0.5,1.0,59.7,200.0,2.0,0.0,2
w5,59.800000000000004,456.0,True,1.0,0.1,0.5,1.0,59.800000000000004,200.0,2.0,0.0,2
w5,59.900000000000006,560.0,True,1.0,0.1,0.5,1.0,59.900000000000006,200.0,2.0,0.0,2
w5,60.0,549.0,True,1.0,0.1,0.5,1.0,60.0,200.0,2.0,0.0,2
w5,60.1,560.0,True,1.0,0.1,0.5,1.0,60.1,200.0,2.0,0.0,2
w5,60.2,475.0,True,1.0,0.1,0.5,1.0,60.2,200.0,2.0,0.0,2
w5,60.300000000000004,534.0,True,1.0,0.1,0.5,1.0,60.300000000000004,200.0,2.0,0.0,2
w5,60.400000000000006,507.0,True,1.0,0.1,0.5,1.0,60.400000000000006,200.0,2.0,0.0,2
w5,60.5,-504.0,False,1.0,0.1,0.5,1.0,60.5,200.0,2.0,0.0,2
w5,60.6,523.0,True,1.0,0.1,0.5,1.0,60.6,200.0,2.0,0.0,2
w5,60.7,535.0,True,1.0,0.1,0.5,1.0,60.7,200.0,2.0,0.0,2
w5,60.800000000000004,559.0,True,1.0,0.1,0.5,1.0,60.800000000000004,200.0,2.0,0.0,2
w5,60.900000000000006,560.0,True,1.0,0.1,0.5,1.0,60.900000000000006,200.0,2.0,0.0,2
w5,61.0,564.0,True,1.0,0.1,0.5,1.0,61.0,200.0,2.0,0.0,2
w5,61.1,499.0,True,1.0,0.1,0.5,1.0,61.1,200.0,2.0,0.0,2
w5,61.2,471.0,True,1.0,0.1,0.5,1.0,61.2,200.0,2.0,0.0,2
w5,61.300000000000004,562.0,True,1.0,0.1,0.5,1.0,61.300000000000004,200.0,2.0,0.0,2
w5,61.400000000000006,542.0,True,1.0,0.1,0.5,1.0,61.400000000000006,200.0,2.0,0.0,2
w5,61.5,511.0,True,1.0,0.1,0.5,1.0,61.5,200.0,2.0,0.0,2
w5,61.6,550.0,True,1.0,0.1,0.5,1.0,61.6,200.0,2.0,0.0,2
w5,61.7,556.0,True,1.0,0.1,0.5,1.0,61.7,200.0,2.0,0.0,2
w5,61.800000000000004,560.0,True,1.0,0.1,0.5,1.0,61.800000000000004,200.0,2.0,0.0,2
w5,61.900000000000006,533.0,True,1.0,0.1,0.5,1.0,61.900000000000006,200.0,2.0,0.0,2
w5,62.0,539.0,True,1.0,0.1,0.5,1.0,62.0,200.0,2.0,0.0,2
w5,62.1,550.0,True,1.0,0.1,0.5,1.0,62.1,200.0,2.0,0.0,2
w5,62.2,560.0,True,1.0,0.1,0.5,1.0,62.2,200.0,2.0,0.0,2
w5,62.300000000000004,-496.0,False,1.0,0.1,0.5,1.0,62.300000000000004,200.0,2.0,0.0,2
w5,62.400000000000006,559.0,True,1.0,0.1,0.5,1.0,62.400000000000006,200.0,2.0,0.0,2
w5,62.5,562.0,True,1.0,0.1,0.5,1.0,62.5,200.0,2.0,0.0,2
w5,62.6,491.0,True,1.0,0.1,0.5,1.0,62.6,200.0,2.0,0.0,2
w5,62.7,560.0,True,1.0,0.1,0.5,1.0,62.7,200.0,2.0,0.0,2
w5,62.800000000000004,536.0,True,1.0,0.1,0.5,1.0,62.800000000000004,200.0,2.0,0.0,2
w5,62.900000000000006,545.0,True,1.0,0.1,0.5,1.0,62.900000000000006,200.0,2.0,0.0,2
w5,63.0,503.0,True,1.0,0.1,0.5,1.0,63.0,200.0,2.0,0.0,2
w5,63.1,507.0,True,1.0,0.1,0.5,1.0,63.1,200.0,2.0,0.0,2
w5,63.2,491.0,True,1.0,0.1,0.5,1.0,63.2,200.0,2.0,0.0,2
w5,63.300000000000004,564.0,True,1.0,0.1,0.5,1.0,63.300000000000004,200.0,2.0,0.0,2
w5,63.400000000000006,513.0,True,1.0,0.1,0.5,1.0,63.400000000000006,200.0,2.0,0.0,2
w5,63.5,537.0,True,1.0,0.1,0.5,1.0,63.5,200.0,2.0,0.0,2
w5,63.6,564.0,True,1.0,0.1,0.5,1.0,63.6,200.0,2.0,0.0,2
w5,63.7,564.0,True,1.0,0.1,0.5,1.0,63.7,200.0,2.0,0.0,2
w5,63.800000000000004,495.0,True,1.0,0.1,0.5,1.0,63.800000000000004,200.0,2.0,0.0,2
w5,63.900000000000006,548.0,True,1.0,0.1,0.5,1.0,63.900000000000006,200.0,2.0,0.0,2
w5,64.0,525.0,True,1.0,0.1,0.5,1.0,64.0,200.0,2.0,0.0,2
w5,64.10000000000001,511.0,True,1.0,0.1,0.5,1.0,64.10000000000001,200.0,2.0,0.0,2
w5,64.2,560.0,True,1.0,0.1,0.5,1.0,64.2,200.0,2.0,0.0,2
w5,64.3,514.0,True,1.0,0.1,0.5,1.0,64.3,200.0,2.0,0.0,2
w5,64.4,539.0,True,1.0,0.1,0.5,1.0,64.4,200.0,2.0,0.0,2
w5,64.5,-458.0,False,1.0,0.1,0.5,1.0,64.5,200.0,2.0,0.0,2
w5,64.60000000000001,537.0,True,1.0,0.1,0.5,1.0,64.60000000000001,200.0,2.0,0.0,2
w5,64.7,521.0,True,1.0,0.1,0.5,1.0,64.7,200.0,2.0,0.0,2
w5,64.8,564.0,True,1.0,0.1,0.5,1.0,64.8,200.0,2.0,0.0,2
w5,64.9,-504.0,False,1.0,0.1,0.5,1.0,64.9,200.0,2.0,0.0,2
w5,65.0,564.0,True,1.0,0.1,0.5,1.0,65.0,200.0,2.0,0.0,2
w5,65.10000000000001,564.0,True,1.0,0.1,0.5,1.0,65.10000000000001,200.0,2.0,0.0,2
w5,65.2,539.0,True,1.0,0.1,0.5,1.0,65.2,200.0,2.0,0.0,2
w5,65.3,517.0,True,1.0,0.1,0.5,1.0,65.3,200.0,2.0,0.0,2
w5,65.4,502.0,True,1.0,0.1,0.5,1.0,65.4,200.0,2.0,0.0,2
w5,65.5,532.0,True,1.0,0.1,0.5,1.0,65.5,200.0,2.0,0.0,2
w5,65.60000000000001,497.0,True,1.0,0.1,0.5,1.0,65.60000000000001,200.0,2.0,0.0,2
w5,65.7,503.0,True,1.0,0.1,0.5,1.0,65.7,200.0,2.0,0.0,2
w5,65.8,441.0,True,1.0,0.1,0.5,1.0,65.8,200.0,2.0,0.0,2
w5,65.9,545.0,True,1.0,0.1,0.5,1.0,65.9,200.0,2.0,0.0,2
w5,66.0,564.0,True,1.0,0.1,0.5,1.0,66.0,200.0,2.0,0.0,2
w5,66.10000000000001,527.0,True,1.0,0.1,0.5,1.0,66.10000000000001,200.0,2.0,0.0,2
w5,66.2,560.0,True,1.0,0.1,0.5,1.0,66.2,200.0,2.0,0.0,2
w5,66.3,537.0,True,1.0,0.1,0.5,1.0,66.3,200.0,2.0,0.0,2
w5,66.4,477.0,True,1.0,0.1,0.5,1.0,66.4,200.0,2.0,0.0,2
w5,66.5,516.0,True,1.0,0.1,0.5,1.0,66.5,200.0,2.0,0.0,2
w5,66.60000000000001,550.0,True,1.0,0.1,0.5,1.0,66.60000000000001,200.0,2.0,0.0,2
w5,66.7,549.0,True,1.0,0.1,0.5,1.0,66.7,200.0,2.0,0.0,2
w5,66.8,562.0,True,1.0,0.1,0.5,1.0,66.8,200.0,2.0,0.0,2
w5,66.9,-464.0,False,1.0,0.1,0.5,1.0,66.9,200.0,2.0,0.0,2
w5,67.0,435.0,True,1.0,0.1,0.5,1.0,67.0,200.0,2.0,0.0,2
w5,67.10000000000001,369.0,True,1.0,0.1,0.5,1.0,67.10000000000001,200.0,2.0,0.0,2
w5,67.2,489.0,True,1.0,0.1,0.5,1.0,67.2,200.0,2.0,0.0,2
w5,67.3,531.0,True,1.0,0.1,0.5,1.0,67.3,200.0,2.0,0.0,2
w5,67.4,487.0,True,1.0,0.1,0.5,1.0,67.4,200.0,2.0,0.0,2
w5,67.5,515.0,True,1.0,0.1,0.5,1.0,67.5,200.0,2.0,0.0,2
w5,67.60000000000001,560.0,True,1.0,0.1,0.5,1.0,67.60000000000001,200.0,2.0,0.0,2
w5,67.7,551.0,True,1.0,0.1,0.5,1.0,67.7,200.0,2.0,0.0,2
w5,67.8,523.0,True,1.0,0.1,0.5,1.0,67.8,200.0,2.0,0.0,2
w5,67.9,451.0,True,1.0,0.1,0.5,1.0,67.9,200.0,2.0,0.0,2
w5,68.0,560.0,True,1.0,0.1,0.5,1.0,68.0,200.0,2.0,0.0,2
w5,68.10000000000001,-502.0,False,1.0,0.1,0.5,1.0,68.10000000000001,200.0,2.0,0.0,2
