trial,score,win,w1,w2,w3,w4,w5,w6,w7,w8,GAP
117,-500.0,False,1.825065112331767,0.4874779527275962,0.987321392944952,0.37394157712664855,2.459212912032722,276.88457376785254,0.5365501528860006,0.3193302447243198,4
118,556.0,True,1.152453467647852,0.3932795653194312,0.6915637377870645,4.3244516992467465,4.369751425558207,482.4283974066074,0.14289792375452637,1.4517705333394595,2
119,540.0,True,3.2164616276702973,0.04421046009888768,0.664765225704562,3.7138692573359675,3.019337016803468,88.90001292329607,3.9882773947797716,1.4808470975566745,3
120,-492.0,False,2.7954191849229133,0.4413090406584262,0.27605854510282835,4.990012060259465,0.04004483221025368,47.57543397428338,0.5083572242689316,1.3413857688841389,4
121,554.0,True,3.565897132822957,0.048849921926015616,1.89139606048888,3.539453343096382,2.2133849735598057,166.6328409153408,4.878782592329435,0.597010049129133,2
122,-524.0,False,2.5777469652998297,0.0525701848397816,1.9852450440843945,1.6380226444777346,4.609777831774793,396.41998494066786,3.473180437250501,0.6668044613163495,4
123,-500.0,False,1.316792780245986,0.07208228795276006,1.203838070809208,2.053273896374825,1.5180961902470702,232.90093648787607,1.568632630668803,0.1718477610614637,4
124,562.0,True,1.9377501608530279,0.26925044536481585,0.5646996317712352,3.1653836930004187,2.9469955530468077,413.7842604327277,2.130821291827039,0.3059525722960852,1
125,558.0,True,3.563815664035705,0.1167514217103835,1.0866205119381658,3.926208678997477,2.152518011582172,239.59820588164777,2.356563199309381,1.618652713475124,2
126,-552.0,False,4.751568162236315,0.4939132307584342,1.346419318377912,4.072177183103058,2.683196561727257,399.3317753669912,2.3497797392364146,1.2545885144626419,4
127,564.0,True,1.4201303101572826,0.13880207568781233,1.3768030693913844,1.9147272711361008,0.7879722340358652,276.6012414820952,1.7193750980873963,0.7765218117891524,1
128,548.0,True,4.695391673588074,0.37728149095605756,0.24259888426751086,1.511759185129924,2.6082136470084976,69.71766908616905,2.5342323654995003,1.2210153389203993,2
129,-512.0,False,1.4489522524086784,0.0020186350529104446,1.64758829112743,3.808546826793357,4.305190044076001,21.60343405005949,3.9952213368516993,0.5029499301244338,4
130,562.0,True,3.3083104671573613,0.053515519329054906,1.3951179938710394,3.3495540045078154,1.9302070287724238,374.30257728688855,4.961890718906961,1.152162577808065,1
131,530.0,True,2.804949071755438,0.15026812560341818,1.6849216559363185,0.16509050219969956,4.483385607821645,107.0940558652585,3.493284452901621,1.5814808509746614,4
132,-492.0,False,4.044203663621574,0.13294738354312874,1.5880887936144374,1.305700932330753,1.3556489962257152,91.53190941514028,1.7523313875459894,0.06405970288950358,4
133,-496.0,False,1.0899718187491914,0.007031478032987981,0.1544221989771144,2.148215706287237,4.413767550803923,20.41583324820584,1.9499730139203604,1.6052425329417832,4
134,544.0,True,2.6702415714432353,0.016145375889345837,1.7711584313085664,2.1358538014837674,4.623449098519442,278.37765363080894,2.987596989443743,1.8564399518565704,2
135,316.0,True,3.35695151506118,0.0012358121322484372,0.6621721050426026,4.734602782257309,2.1816001396874585,364.64872215308594,4.784242050447027,0.5350750881036854,3
136,-502.0,False,0.6406910327035975,0.2586335484208045,1.8152064081966892,0.10958646133257866,2.7056658888634404,230.1179285232694,3.3974382274086095,0.3238658038683897,4
137,-502.0,False,1.0472596576577202,0.10364743670591864,1.2944992857621505,4.890708453379627,1.1998732895521784,97.07515346825258,3.0863488365163056,1.0191992831144157,1
138,544.0,True,3.6765372906116527,0.39276361609741633,1.8857843601562085,4.4871385174702185,1.55587184356399,67.90249653880636,0.13066537988438154,0.02955916494140931,2
139,-468.0,False,3.3882470097630972,0.30505728141457567,0.44793291476618236,0.7195623340776841,2.2332209409088026,426.7410658007801,1.3282768365256992,0.9822681014503167,1
140,554.0,True,2.224986402482932,0.26089682935905617,0.22929880111733336,3.8804255781589103,4.741875000972971,106.90970011708333,0.6714529060156438,1.5935509182405339,3
141,564.0,True,3.510986415365843,0.10912046689445293,0.9873277633441322,2.1365224606571136,3.6578819132126257,34.92261515869283,1.1806142164043503,0.2899121056914413,1
142,564.0,True,4.982146730389327,0.45390363450426535,1.9851246078437144,1.4931725211004228,4.68651019189629,403.35373159117563,4.7259428705044275,1.1310489640780752,1
